time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration_ms,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_pupil,time_dif
35.426,63.78,24.05,BC,BrickClick,POINT,19,1,14914.4621895,223.69200000139244,850,853,0.36572180483688,0.6576685009424004,0.9492739190625405,35.460346500000014,0.03434650000001227
35.426,63.78,24.05,u_4yr_1,4YellowRound,STOP,19,1,14914.4621895,223.69200000139244,850,853,0.36572180483688,0.6576685009424004,0.9492739190625405,35.460346500000014,0.03434650000001227
35.509,63.78,24.05,l_base,Base,STOP,19,1,14914.4621895,223.69200000139244,850,853,0.36572180483688,0.6576685009424004,0.9492739190625405,35.460346500000014,0.04865349999998614
35.593,63.78,24.05,l_4yr_4,4YellowRound,POINT,19,1,14914.4621895,223.69200000139244,850,853,0.36572180483688,0.6576685009424004,0.9492739190625405,35.460346500000014,0.13265349999998932
35.842,63.78,24.05,l_base,Base,START,19,1,14914.773379,137.84649999979592,853,855,0.3532062133093055,0.46012780322638247,0.8412129831603669,35.7715360000002,0.07046399999980224
35.967,63.78,24.05,u_4yr_4,4YellowRound,START,19,1,14914.952592000001,84.2979999997624,856,858,0.3543297018356282,0.5006829410416517,0.8871198415849046,35.95074900000145,0.0162509999985474
37.963,63.78,24.05,BC,BrickClick,POINT,19,1,14917.039758,151.2414999997418,912,915,0.39031926047924,0.6652351529093724,0.8717158089504027,38.037915000000794,0.07491500000079299
38.503,63.78,24.05,l_base,Base,STOP,19,1,14917.500557,392.9965000006632,924,936,0.4317507269188778,0.6646201781932011,0.8851991628097802,38.49871399999938,0.004286000000618628
38.503,63.78,24.05,u_4yr_4,4YellowRound,STOP,19,1,14917.500557,392.9965000006632,924,936,0.4317507269188778,0.6646201781932011,0.8851991628097802,38.49871399999938,0.004286000000618628
38.628,63.78,24.05,l_3_ob,3Orange,POINT,19,1,14917.500557,392.9965000006632,924,936,0.4317507269188778,0.6646201781932011,0.8851991628097802,38.49871399999938,0.12928600000061863
