time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration_ms,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_pupil,time_dif
24.588,199.79,18.22,u_4yr_1,4YellowRound,START,16,3,1191.7192619999998,331.40000000003056,538,546,0.5378407623541396,0.6971814146066149,0.7416854957710475,24.347269999999753,0.2407300000002479
24.973,199.79,18.22,u_4yr_1,4YellowRound,STOP,16,3,1192.3253399999999,283.19200000009914,552,560,0.38307651148238314,0.7181229687561387,0.8160377563888633,24.953347999999778,0.019652000000220937
25.027,199.79,18.22,l_4yr_2,4YellowRound,POINT,16,3,1192.3253399999999,283.19200000009914,552,560,0.38307651148238314,0.7181229687561387,0.8160377563888633,24.953347999999778,0.07365200000022298
25.027,199.79,18.22,u_4yr_4,4YellowRound,START,16,3,1192.3253399999999,283.19200000009914,552,560,0.38307651148238314,0.7181229687561387,0.8160377563888633,24.953347999999778,0.07365200000022298
25.082,199.79,18.22,l_4r_1,4Red,POINT,16,3,1192.3253399999999,283.19200000009914,552,560,0.38307651148238314,0.7181229687561387,0.8160377563888633,24.953347999999778,0.1286520000002227
25.576,199.79,18.22,u_4yr_4,4YellowRound,STOP,16,3,1192.9180999999999,454.2630000000827,568,581,0.38913213894872767,0.7232282320362698,0.655985227814443,25.546107999999776,0.029892000000224073
25.686,199.79,18.22,l_4yr_1,4YellowRound,POINT,16,3,1192.9180999999999,454.2630000000827,568,581,0.38913213894872767,0.7232282320362698,0.655985227814443,25.546107999999776,0.1398920000002235
25.686,199.79,18.22,u_4yr_1,4YellowRound,START,16,3,1192.9180999999999,454.2630000000827,568,581,0.38913213894872767,0.7232282320362698,0.655985227814443,25.546107999999776,0.1398920000002235
26.015,199.79,18.22,l_4yr_2,4YellowRound,POINT,16,3,1193.421197,197.32399999998051,582,587,0.3976330362284081,0.7167785142064289,0.7089362489082129,26.0492049999998,0.03420499999980109
26.015,199.79,18.22,u_4yr_1,4YellowRound,STOP,16,3,1193.421197,197.32399999998051,582,587,0.3976330362284081,0.7167785142064289,0.7089362489082129,26.0492049999998,0.03420499999980109
26.564,199.79,18.22,l_2dr_1,2DarkRed,POINT,16,3,1193.7991209999998,410.77000000018415,592,602,0.5064186475803825,0.7235647667790933,0.7374528768752143,26.427128999999695,0.13687100000030483
26.564,199.79,18.22,u_4yr_2,4YellowRound,START,16,3,1193.7991209999998,410.77000000018415,592,602,0.5064186475803825,0.7235647667790933,0.7374528768752143,26.427128999999695,0.13687100000030483
27.003,199.79,18.22,u_4yr_2,4YellowRound,STOP,16,3,1194.3540799999998,363.7069999999767,606,614,0.47584148177627605,0.676164921522718,0.6921062716403172,26.98208799999975,0.020912000000251396
27.113,199.79,18.22,l_4r_4,4Red,POINT,16,3,1194.3540799999998,363.7069999999767,606,614,0.47584148177627605,0.676164921522718,0.6921062716403172,26.98208799999975,0.13091200000025083
27.387,199.79,18.22,l_4yr_2,4YellowRound,POINT,16,3,1194.3540799999998,363.7069999999767,606,614,0.47584148177627605,0.676164921522718,0.6921062716403172,26.98208799999975,0.40491200000025174
27.387,199.79,18.22,u_2dr_1,2DarkRed,START,16,3,1194.3540799999998,363.7069999999767,606,614,0.47584148177627605,0.676164921522718,0.6921062716403172,26.98208799999975,0.40491200000025174
27.387,199.79,18.22,u_4yr_1,4YellowRound,START,16,3,1194.3540799999998,363.7069999999767,606,614,0.47584148177627605,0.676164921522718,0.6921062716403172,26.98208799999975,0.40491200000025174
34.962,199.79,18.22,BC,BrickClick,POINT,16,3,1202.3240394999998,112.43899999999485,753,755,0.4885918644231407,0.8322611439050543,0.9033762484683907,34.95204749999971,0.009952500000295572
34.962,199.79,18.22,u_4yr_1,4YellowRound,STOP,16,3,1202.3240394999998,112.43899999999485,753,755,0.4885918644231407,0.8322611439050543,0.9033762484683907,34.95204749999971,0.009952500000295572
35.016,199.79,18.22,u_2dr_1,2DarkRed,STOP,16,3,1202.3240394999998,112.43899999999485,753,755,0.4885918644231407,0.8322611439050543,0.9033762484683907,34.95204749999971,0.06395250000029051
35.071,199.79,18.22,u_conf,Configuration,START,16,3,1202.4536939999998,254.41300000011324,755,761,0.5402028126616129,0.7863044975181315,0.8135444815793357,35.08170199999972,0.010701999999724876
35.126,199.79,18.22,l_conf,Configuration,POINT,16,3,1202.4536939999998,254.41300000011324,755,761,0.5402028126616129,0.7863044975181315,0.8135444815793357,35.08170199999972,0.04429800000027484
35.236,199.79,18.22,l_4yr_2,4YellowRound,POINT,16,3,1202.713879,88.4529999998449,761,763,0.5412796526525039,0.7792488001973323,0.7708708763201451,35.341886999999815,0.10588699999981799
35.675,199.79,18.22,u_4yr_2,4YellowRound,START,16,3,1203.1054439999998,498.8540000001649,772,783,0.4660789530928993,0.8026881183143426,0.7963530512251988,35.733451999999716,0.058451999999718396
35.95,199.79,18.22,l_base,Base,START,16,3,1203.1054439999998,498.8540000001649,772,783,0.4660789530928993,0.8026881183143426,0.7963530512251988,35.733451999999716,0.2165480000002873
40.834,199.79,18.22,u_4yr_2,4YellowRound,STOP,16,3,1208.2855829999999,110.37800000008247,863,866,0.43585748643754546,0.7347593715111839,0.7445570495877978,40.91359099999977,0.07959099999976615
41.054,199.79,18.22,l_1t,1transparent,POINT,16,3,1208.4486849999998,344.4670000001224,868,875,0.4563137777833732,0.7041453871437853,0.6929783678617654,41.07669299999975,0.022692999999748054
41.712,199.79,18.22,remove,Remove,POINT,16,3,1209.1404969999999,185.07599999998092,885,890,0.47603223466515676,0.7377600265957964,0.800035595480609,41.76850499999978,0.056504999999773986
41.712,199.79,18.22,u_conf,Configuration,STOP,16,3,1209.1404969999999,185.07599999998092,885,890,0.47603223466515676,0.7377600265957964,0.800035595480609,41.76850499999978,0.056504999999773986
41.932,199.79,18.22,l_2dr_1,2DarkRed,POINT,16,3,1209.1404969999999,185.07599999998092,885,890,0.47603223466515676,0.7377600265957964,0.800035595480609,41.76850499999978,0.16349500000022488
42.7,199.79,18.22,u_2dr_2,2DarkRed,START,16,3,1210.309752,99.38499999998385,916,918,0.47110698449256205,0.6304348376777317,0.7266949003213323,42.9377599999998,0.23775999999979547
43.963,199.79,18.22,u_conf,Configuration,START,16,3,1211.473131,496.8474999998307,944,959,0.4726476096211087,0.679812327073638,0.7131080025611246,44.101138999999876,0.13813899999987456
44.018,199.79,18.22,u_2dr_2,2DarkRed,STOP,16,3,1211.473131,496.8474999998307,944,959,0.4726476096211087,0.679812327073638,0.7131080025611246,44.101138999999876,0.08313899999987484
45.06,199.79,18.22,l_conf,Configuration,POINT,16,3,1212.501292,325.7659999999305,973,981,0.45907217499788605,0.7100536613942307,0.6646000647649504,45.12929999999983,0.06929999999982783
46.378,199.79,18.22,l_3_os,3Orange,POINT,16,3,1213.7863719999998,496.9330000001264,1004,1016,0.39618987668792316,0.7174944325076165,0.7356428389738453,46.41437999999971,0.03637999999970987
46.542,199.79,18.22,l_3_om,3Orange,POINT,16,3,1213.7863719999998,496.9330000001264,1004,1016,0.39618987668792316,0.7174944325076165,0.7356428389738453,46.41437999999971,0.1276200000002916
46.597,199.79,18.22,l_1t,1transparent,POINT,16,3,1213.7863719999998,496.9330000001264,1004,1016,0.39618987668792316,0.7174944325076165,0.7356428389738453,46.41437999999971,0.18262000000029133
47.256,199.79,18.22,u_3_os,3Orange,START,16,3,1214.678596,492.9419999998572,1026,1039,0.48069326501810267,0.6996514540577117,0.7570361096285778,47.30660399999988,0.05060399999987908
47.475,199.79,18.22,l_conf,Configuration,POINT,16,3,1214.678596,492.9419999998572,1026,1039,0.48069326501810267,0.6996514540577117,0.7570361096285778,47.30660399999988,0.16839600000012211
51.043,199.79,18.22,BC,BrickClick,POINT,16,3,1218.287324,495.6489999999576,1091,1103,0.49928369821673035,0.732388598436957,0.7240800089645387,50.91533199999981,0.12766800000019174
51.043,199.79,18.22,u_conf,Configuration,STOP,16,3,1218.287324,495.6489999999576,1091,1103,0.49928369821673035,0.732388598436957,0.7240800089645387,50.91533199999981,0.12766800000019174
51.262,199.79,18.22,u_3_os,3Orange,STOP,16,3,1218.88287,419.0209999999297,1106,1117,0.4949173968167458,0.7491211505200717,0.7461865423445744,51.51087799999982,0.24887799999982008
51.921,199.79,18.22,u_base,Base,START,16,3,1219.309172,498.3489999997346,1117,1130,0.487752591122135,0.7644191827426678,0.7144682009933976,51.9371799999999,0.016179999999899053
52.305,199.79,18.22,l_base,Base,STOP,16,3,1219.309172,498.3489999997346,1117,1130,0.487752591122135,0.7644191827426678,0.7144682009933976,51.9371799999999,0.3678200000001013
53.348,199.79,18.22,l_4yr_3,4YellowRound,POINT,16,3,1220.815459,321.6370000000097,1156,1165,0.5171443420876561,0.7415524060998842,0.723980604835545,53.44346699999983,0.09546699999982877
53.458,199.79,18.22,u_4yr_1,4YellowRound,START,16,3,1220.815459,321.6370000000097,1156,1165,0.5171443420876561,0.7415524060998842,0.723980604835545,53.44346699999983,0.01453300000017066
54.226,199.79,18.22,l_base,Base,START,16,3,1221.7849684999999,203.80649999992784,1184,1189,0.5115320377772216,0.7551317958188457,0.7207706241975779,54.412976499999786,0.18697649999978694
60.209,199.79,18.22,BC,BrickClick,POINT,16,3,1227.883686,125.48600000013721,1280,1280,0.4350648960188158,0.872150793909298,0.9404540446917282,60.51169399999981,0.3026939999998035
60.209,199.79,18.22,u_4yr_1,4YellowRound,STOP,16,3,1227.883686,125.48600000013721,1280,1280,0.4350648960188158,0.872150793909298,0.9404540446917282,60.51169399999981,0.3026939999998035
60.977,199.79,18.22,u_4yr_4,4YellowRound,START,16,3,1228.2212964999999,274.4685000000118,1280,1281,0.4725479863906617,0.8522136657628322,0.9332264315497214,60.84930449999979,0.12769550000020757
63.776,199.79,18.22,BC,BrickClick,POINT,16,3,1231.3901689999998,497.8475000000344,1290,1292,0.4997752975262269,0.8630601329147717,0.8215870039582741,64.0181769999997,0.24217699999969255
63.776,199.79,18.22,u_4yr_4,4YellowRound,STOP,16,3,1231.3901689999998,497.8475000000344,1290,1292,0.4997752975262269,0.8630601329147717,0.8215870039582741,64.0181769999997,0.24217699999969255
66.905,199.79,18.22,remove,Remove,POINT,16,3,1234.2130129999998,492.0960000001742,1301,1302,0.48482939955522714,0.8188520455436145,0.8027505155073589,66.84102099999973,0.063979000000273345
69.265,199.79,18.22,remove,Remove,POINT,16,3,1236.7359029999998,284.3600000001061,1354,1359,0.4651140493771572,0.8070691096831584,0.7421349649946117,69.36391099999969,0.09891099999968844
70.252,199.79,18.22,remove,Remove,POINT,16,3,1237.727183,284.3689999999697,1379,1387,0.49236454448958,0.6788320177515246,0.6788697342238137,70.35519099999988,0.10319099999988168
71.076,199.79,18.22,u_conf,Configuration,START,16,3,1238.4223499999998,103.32600000015191,1398,1400,0.44526086889871763,0.7912487243537575,0.7688310130379978,71.05035799999973,0.025642000000260623
71.679,199.79,18.22,l_3_ob,3Orange,POINT,16,3,1239.1674894999999,201.86949999992976,1412,1412,0.38473171662174954,0.7939991522466728,0.8264782171901707,71.79549749999978,0.11649749999978098
71.734,199.79,18.22,remove,Remove,POINT,16,3,1239.1674894999999,201.86949999992976,1412,1412,0.38473171662174954,0.7939991522466728,0.8264782171901707,71.79549749999978,0.061497499999788374
72.558,199.79,18.22,u_conf,Configuration,STOP,16,3,1239.913324,248.63899999968453,1413,1413,0.552319838788399,0.8412014851580881,0.8448044876812537,72.54133200000001,0.016667999999995686
72.997,199.79,18.22,u_3_ob,3Orange,START,16,3,1240.5261169999999,221.54649999993126,1420,1425,0.5595476160936393,0.7990567836797751,0.7497469432623638,73.1541249999998,0.15712499999979457
75.027,199.79,18.22,l_4yr_3,4YellowRound,POINT,16,3,1242.498312,148.02199999985532,1470,1474,0.45460904312505523,0.7364483114014834,0.7643669686326525,75.12631999999985,0.09931999999984953
75.192,199.79,18.22,l_4yr_2,4YellowRound,POINT,16,3,1242.498312,148.02199999985532,1470,1474,0.45460904312505523,0.7364483114014834,0.7643669686326525,75.12631999999985,0.06568000000014251
75.357,199.79,18.22,l_4yr_1,4YellowRound,POINT,16,3,1242.498312,148.02199999985532,1470,1474,0.45460904312505523,0.7364483114014834,0.7643669686326525,75.12631999999985,0.23068000000014877
75.741,199.79,18.22,u_2dr_1,2DarkRed,START,16,3,1242.498312,148.02199999985532,1470,1474,0.45460904312505523,0.7364483114014834,0.7643669686326525,75.12631999999985,0.6146800000001491
76.4,199.79,18.22,u_3_ob,3Orange,STOP,16,3,1244.020409,213.75699999998687,1511,1516,0.47614580617564767,0.78067031663806985,0.6654316146570094,76.64841699999988,0.24841699999987554
76.839,199.79,18.22,l_3_os,3Orange,POINT,16,3,1244.020409,213.75699999998687,1511,1516,0.47614580617564767,0.78067031663806985,0.6654316146570094,76.64841699999988,0.1905830000001174
76.839,199.79,18.22,l_4r_1,4Red,POINT,16,3,1244.020409,213.75699999998687,1511,1516,0.47614580617564767,0.78067031663806985,0.6654316146570094,76.64841699999988,0.1905830000001174
76.839,199.79,18.22,l_4r_2,4Red,POINT,16,3,1244.020409,213.75699999998687,1511,1516,0.47614580617564767,0.78067031663806985,0.6654316146570094,76.64841699999988,0.1905830000001174
77.113,199.79,18.22,u_2dr_1,2DarkRed,STOP,16,3,1244.6777399999999,175.36500000005617,1526,1530,0.5370112825135215,0.6953383736453154,0.7928405695144907,77.30574799999977,0.19274799999976722
77.387,199.79,18.22,l_3_ob,3Orange,POINT,16,3,1244.6777399999999,175.36500000005617,1526,1530,0.5370112825135215,0.6953383736453154,0.7928405695144907,77.30574799999977,0.08125200000023369
77.387,199.79,18.22,u_2dr_2,2DarkRed,START,16,3,1244.6777399999999,175.36500000005617,1526,1530,0.5370112825135215,0.6953383736453154,0.7928405695144907,77.30574799999977,0.08125200000023369
77.662,199.79,18.22,u_2dr_2,2DarkRed,STOP,16,3,1244.8886739999998,324.6189999999842,1531,1540,0.5485512181682515,0.7018721589364416,0.7628791533443166,77.51668199999972,0.14531800000028738
77.936,199.79,18.22,u_3_ob,3Orange,START,16,3,1245.2626539999999,142.83599999998842,1542,1546,0.4987466565316122,0.6268699656543765,0.7645435645752947,77.890661999999793,0.04533800000021415
78.046,199.79,18.22,u_2dr_1,2DarkRed,START,16,3,1245.50561,168.54499999999462,1548,1553,0.5224321073517213,0.7088642540494609,0.7514372250874195,78.13361799999984,0.08761799999983566
78.321,199.79,18.22,l_3_ob,3Orange,POINT,16,3,1245.685182,224.1830000000391,1553,1560,0.5308588350308955,0.7058302421448714,0.756916722928976,78.31318999999985,0.0078100000001484204
